"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바라며, 외부 공개시에는 반드시 신고일 기준으로 집계되면 공식통계를 이용하여 주시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
"* 주택매매 거래는 부동산 거래신고 등에 관한 법률 제3조에 따라 계약일로부터 60일 이내 신고토록 하고 있습니다."
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20190130 ~ 20190228"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 서울특별시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명"
"서울특별시 노원구 상계동","691","0691","0000","상계주공7(고층)","49.94","201902","21~28","53,000","7","1988","동일로"
"서울특별시 노원구 상계동","670","0670","0000","상계주공9(고층)","58.01","201902","21~28","39,200","10","1988","노원로"
"서울특별시 노원구 상계동","1296","1296","0000","상록수1단지","53.656","201902","11~20","29,800","5","2002","동일로239나길"
"서울특별시 노원구 상계동","1255","1255","0000","은빛1단지","59.95","201902","11~20","38,000","11","1998","동일로245길"
"서울특별시 노원구 상계동","1256","1256","0000","은빛2단지","59.95","201902","1~10","36,500","10","1998","동일로245가길"
"서울특별시 노원구 상계동","1256","1256","0000","은빛2단지","39.7","201902","11~20","25,000","6","1998","동일로245가길"
"서울특별시 노원구 상계동","1256","1256","0000","은빛2단지","39.7","201902","21~28","21,150","1","1998","동일로245가길"
"서울특별시 노원구 상계동","1276","1276","0000","청암2단지","59.96","201902","11~20","38,200","9","2001","덕릉로94가길"
"서울특별시 노원구 상계동","1281","1281","0000","코오롱","59.94","201902","11~20","38,000","1","1997","노원로26가길"
"서울특별시 노원구 상계동","451","0451","0000","한신2차","84.92","201902","11~20","41,750","13","1988","한글비석로48길"
"서울특별시 노원구 상계동","995","0995","0000","한신4차","84.84","201902","11~20","36,500","9","1995","동일로230길"
"서울특별시 노원구 상계동","1309","1309","0000","한일유앤아이","84.991","201902","11~20","54,700","15","2005","노원로28길"
"서울특별시 노원구 월계동","775","0775","0000","대우","99.98","201902","1~10","48,000","17","1998","초안산로5길"
"서울특별시 노원구 월계동","436","0436","0000","동신","71.77","201902","1~10","40,000","5","1983","광운로2나길"
"서울특별시 노원구 월계동","436","0436","0000","동신","71.83","201902","21~28","40,500","3","1983","광운로2나길"
"서울특별시 노원구 월계동","940","0940","0000","동원베네스트","59.854","201902","11~20","37,700","5","2005","월계로53길"
"서울특별시 노원구 월계동","13","0013","0000","미성","50.14","201902","21~28","40,000","2","1986","마들로"
"서울특별시 노원구 월계동","320-11","0320","0011","사슴3","49.5","201902","1~10","33,000","14","1995","월계로55길"
"서울특별시 노원구 월계동","13","0013","0000","삼호3","59.22","201902","1~10","47,000","9","1986","마들로"
"서울특별시 노원구 월계동","322-1","0322","0001","성원(사슴4)","39.6","201902","11~20","20,000","3","1995","마들로3길"
"서울특별시 노원구 월계동","880","0880","0000","유원","59.93","201901","21~31","26,700","5","1998","덕릉로60길"
"서울특별시 노원구 월계동","780","0780","0000","청백3","39.84","201902","11~20","19,800","8","1998","월계로45가길"
"서울특별시 노원구 월계동","781","0781","0000","청백4","39.84","201902","11~20","19,950","3","1998","월계로45가길"
"서울특별시 노원구 월계동","945","0945","0000","초안산쌍용스윗닷홈","84.69","201902","11~20","43,000","8","2006","덕릉로60길"
"서울특별시 노원구 월계동","926","0926","0000","한일1","84.942","201902","11~20","50,000","5","1999","석계로15길"
"서울특별시 노원구 월계동","18","0018","0000","한진한화그랑빌","59.94","201902","21~28","49,000","2","2002","마들로"
"서울특별시 노원구 월계동","18","0018","0000","한진한화그랑빌","84.97","201902","21~28","60,600","7","2002","마들로"
"서울특별시 노원구 중계동","515-2","0515","0002","건영2","75.02","201902","11~20","44,000","14","1991","덕릉로"
"서울특별시 노원구 중계동","586","0586","0000","건영재건축(586)","59.92","201902","11~20","31,000","10","1998","덕릉로"
"서울특별시 노원구 중계동","505","0505","0000","롯데(505)","54.48","201902","1~10","39,500","7","1989","섬밭로"
"서울특별시 노원구 중계동","361-1","0361","0001","롯데우성아파트","115.26","201902","1~10","84,000","9","1993","노원로22길"
"서울특별시 노원구 중계동","366","0366","0000","신동아(366)","101.94","201902","21~28","84,500","5","1993","중계로"
"서울특별시 노원구 중계동","589","0589","0000","신일","59.97","201902","11~20","31,500","4","1998","한글비석로"
"서울특별시 노원구 중계동","369","0369","0000","주공2","44.52","201902","11~20","26,000","5","1992","한글비석로14길"
"서울특별시 노원구 중계동","369","0369","0000","주공2","44.52","201902","21~28","24,800","15","1992","한글비석로14길"
"서울특별시 노원구 중계동","358-2","0358","0002","주공4","45.77","201902","1~10","28,800","11","1991","덕릉로76길"
"서울특별시 노원구 중계동","358-2","0358","0002","주공4","76.51","201902","11~20","45,000","11","1991","덕릉로76길"
"서울특별시 노원구 중계동","359-1","0359","0001","주공5","58.46","201902","11~20","47,000","10","1992","중계로"
"서울특별시 노원구 중계동","502-1","0502","0001","중계그린1단지","49.5","201902","1~10","33,000","9","1990","동일로207길"
"서울특별시 노원구 중계동","502-1","0502","0001","중계그린1단지","49.85","201902","11~20","35,000","3","1990","동일로207길"
"서울특별시 노원구 중계동","512","0512","0000","중계무지개","39.82","201902","11~20","26,500","3","1991","동일로208길"
"서울특별시 노원구 중계동","512","0512","0000","중계무지개","59.26","201902","11~20","39,000","5","1991","동일로208길"
"서울특별시 노원구 중계동","512","0512","0000","중계무지개","39.96","201902","11~20","26,000","9","1991","동일로208길"
"서울특별시 노원구 중계동","512","0512","0000","중계무지개","39.96","201902","21~28","23,000","1","1991","동일로208길"
"서울특별시 노원구 중계동","360-2","0360","0002","청구3","84.77","201902","21~28","80,000","8","1996","중계로"
"서울특별시 노원구 중계동","598","0598","0000","한화꿈에그린","84.902","201902","1~10","57,000","6","2005","중계로8길"
"서울특별시 노원구 중계동","577","0577","0000","현대1(4차)","84.99","201902","21~28","39,800","9","1993","중계로8길"
"서울특별시 노원구 중계동","577","0577","0000","현대1(4차)","77.15","201902","21~28","39,500","7","1993","중계로8길"
"서울특별시 노원구 하계동","271-3","0271","0003","극동","55.72","201902","21~28","35,700","14","1988","섬밭로"
"서울특별시 노원구 하계동","353","0353","0000","우방","59.74","201902","1~10","35,000","7","1999","공릉로58길"
"서울특별시 노원구 하계동","270","0270","0000","우성","127.22","201902","11~20","75,000","11","1988","섬밭로"
"서울특별시 노원구 하계동","273","0273","0000","장미(시영6)","54.29","201902","11~20","35,000","10","1989","섬밭로"
"서울특별시 노원구 하계동","273","0273","0000","장미(시영6)","54.02","201902","21~28","36,000","6","1989","섬밭로"
"서울특별시 노원구 하계동","284","0284","0000","청구","84.97","201902","1~10","59,500","4","1988","공릉로"
"서울특별시 노원구 하계동","284","0284","0000","청구","70.69","201902","21~28","52,000","13","1988","공릉로"
"서울특별시 노원구 하계동","251","0251","0000","하계1청구","84.6","201902","1~10","62,800","10","1997","한글비석로"
"서울특별시 노원구 하계동","354","0354","0000","학여울청구","59.4","201901","21~31","42,500","4","1999","동일로207길"
"서울특별시 노원구 하계동","284","0284","0000","한신1","27","201902","11~20","20,500","15","1988","공릉로"
"서울특별시 도봉구 도봉동","655","0655","0000","래미안도봉","59.25","201902","21~28","44,000","4","2005","도봉로170길"
"서울특별시 도봉구 도봉동","595","0595","0000","럭키","84.86","201901","21~31","34,000","12","1992","도봉로169길"
"서울특별시 도봉구 도봉동","641","0641","0000","서원","40.02","201902","11~20","19,700","16","1996","마들로"
"서울특별시 도봉구 도봉동","641","0641","0000","서원","49.77","201902","21~28","23,500","4","1996","마들로"
"서울특별시 도봉구 도봉동","641","0641","0000","서원","59.51","201902","21~28","30,000","15","1996","마들로"
"서울특별시 도봉구 도봉동","30-1","0030","0001","한신","84.94","201902","1~10","37,000","6","1995","마들로"
"서울특별시 도봉구 방학동","444-31","0444","0031","대원그린아파트","46.86","201902","11~20","18,400","10","1987","방학로"
"서울특별시 도봉구 방학동","275","0275","0000","벽산아파트1","63.38","201902","11~20","27,500","9","1991","방학로11길"
"서울특별시 도봉구 방학동","496","0496","0000","벽산아파트2","59.581","201902","11~20","30,500","2","1998","시루봉로5길"
"서울특별시 도봉구 방학동","636","0636","0000","송학휴스테이","51.867","201902","21~28","25,000","7","2016","도당로15길"
"서울특별시 도봉구 방학동","271-1","0271","0001","신동아아파트1","126.89","201902","1~10","49,500","8","1986","방학로"
"서울특별시 도봉구 방학동","271-1","0271","0001","신동아아파트1","53.16","201902","1~10","24,000","12","1986","시루봉로"
"서울특별시 도봉구 방학동","271-1","0271","0001","신동아아파트1","53.16","201902","1~10","25,000","9","1986","방학로"
"서울특별시 도봉구 방학동","271-1","0271","0001","신동아아파트1","112.49","201902","21~28","41,000","2","1986","방학로"
"서울특별시 도봉구 방학동","271-1","0271","0001","신동아아파트1","112.49","201902","21~28","40,500","12","1986","방학로"
"서울특별시 도봉구 방학동","531","0531","0000","신동아아파트2","147.48","201902","11~20","49,000","2","1992","방학로15길"
"서울특별시 도봉구 방학동","508","0508","0000","우성아파트2","84.98","201902","1~10","44,000","11","1993","해등로"
"서울특별시 도봉구 방학동","508","0508","0000","우성아파트2","84.98","201902","11~20","37,200","3","1993","해등로"
"서울특별시 도봉구 방학동","734","0734","0000","청구아파트","84.97","201902","11~20","36,000","2","1994","시루봉로"
"서울특별시 도봉구 방학동","734","0734","0000","청구아파트","84.97","201902","21~28","38,000","9","1994","시루봉로"
"서울특별시 도봉구 방학동","705-17","0705","0017","퍼스티안","13.6794","201902","21~28","9,900","10","2013","도봉로150가길"
"서울특별시 도봉구 쌍문동","산69-1","0069","0001","금호2","69.82","201902","21~28","32,000","11","1991","해등로"
"서울특별시 도봉구 쌍문동","153","0153","0000","기용","41.31","201902","11~20","15,500","1","1988","도봉로127길"
"서울특별시 도봉구 쌍문동","13-2","0013","0002","대웅","44.82","201902","21~28","19,500","1","1989","도당로"
"서울특별시 도봉구 쌍문동","285-5","0285","0005","동익미라벨","82.5","201901","21~31","30,000","11","1987","우이천로32길"
"서울특별시 도봉구 쌍문동","285-5","0285","0005","동익미라벨","84.53","201902","11~20","31,000","6","1987","우이천로32길"
"서울특별시 도봉구 쌍문동","56","0056","0000","삼익세라믹","42.93","201902","11~20","24,300","14","1988","해등로"
"서울특별시 도봉구 쌍문동","19","0019","0000","엘지트윈빌Ⅰ·Ⅱ","240.97","201902","11~20","60,000","3","1999","도당로"
"서울특별시 도봉구 쌍문동","722","0722","0000","염광","59.91","201902","21~28","22,900","6","1997","우이천로30길"
"서울특별시 도봉구 쌍문동","59","0059","0000","한양2","35.1","201901","21~31","19,250","5","1988","해등로"
"서울특별시 도봉구 쌍문동","54","0054","0000","현대1","44.55","201902","1~10","19,500","7","1990","해등로"
"서울특별시 도봉구 쌍문동","54","0054","0000","현대1","44.55","201902","21~28","21,900","11","1990","해등로"
"서울특별시 도봉구 창동","809","0809","0000","금용","59.97","201902","11~20","29,500","3","1997","우이천로"
"서울특별시 도봉구 창동","804","0804","0000","대우","59.86","201902","11~20","38,100","12","1995","덕릉로63가길"
"서울특별시 도봉구 창동","804","0804","0000","대우","84.88","201902","21~28","45,900","9","1995","덕릉로63가길"
"서울특별시 도봉구 창동","26","0026","0000","동아","88.23","201902","21~28","58,000","2","1988","노해로70길"
"서울특별시 도봉구 창동","299","0299","0000","상아1차아파트","84.99","201902","11~20","58,500","14","1987","해등로"
"서울특별시 도봉구 창동","300","0300","0000","상아2차아파트","45.54","201902","11~20","36,500","7","1988","노해로63가길"
"서울특별시 도봉구 창동","810","0810","0000","신창","59.4","201902","1~10","27,000","7","1998","덕릉로62길"
"서울특별시 도봉구 창동","810","0810","0000","신창","49.77","201902","21~28","24,000","8","1998","덕릉로62길"
"서울특별시 도봉구 창동","7","0007","0000","월가타워","13.09","201902","11~20","9,800","12","2013","마들로11가길"
"서울특별시 도봉구 창동","7","0007","0000","월가타워","15.49","201902","21~28","11,500","9","2013","마들로11가길"
"서울특별시 도봉구 창동","38","0038","0000","주공17단지","36.34","201902","11~20","27,000","10","1989","덕릉로66길"
"서울특별시 도봉구 창동","38","0038","0000","주공17단지","36.16","201902","11~20","22,250","3","1989","덕릉로66길"
"서울특별시 도봉구 창동","38","0038","0000","주공17단지","36.16","201902","11~20","21,000","6","1989","덕릉로66길"
"서울특별시 도봉구 창동","38","0038","0000","주공17단지","36.16","201902","21~28","21,500","1","1989","덕릉로66길"
"서울특별시 도봉구 창동","27","0027","0000","주공19단지(창동 리버타운)","68.86","201902","11~20","56,800","6","1988","노해로70길"
"서울특별시 도봉구 창동","27","0027","0000","주공19단지(창동 리버타운)","68.86","201902","21~28","58,600","6","1988","노해로70길"
"서울특별시 도봉구 창동","816","0816","0000","창동3차현대","135.353","201902","1~10","74,000","10","2001","도봉로136길"
"서울특별시 도봉구 창동","30","0030","0000","창동주공18단지","45.55","201901","21~31","33,250","8","1988","노해로70길"
"서울특별시 도봉구 창동","30","0030","0000","창동주공18단지","41.34","201902","1~10","32,500","13","1988","노해로70길"
"서울특별시 도봉구 창동","30","0030","0000","창동주공18단지","59.39","201902","21~28","46,700","13","1988","노해로70길"
"서울특별시 도봉구 창동","305","0305","0000","창동주공1단지","45.77","201902","21~28","32,800","13","1990","해등로"
"서울특별시 도봉구 창동","316","0316","0000","창동주공2단지","36.16","201902","11~20","31,000","12","1990","해등로12길"
"서울특별시 도봉구 창동","347","0347","0000","창동주공3단지(해등마을)","41.3","201902","11~20","38,000","11","1990","해등로"
"서울특별시 도봉구 창동","373","0373","0000","창동주공4단지","41.3","201901","21~31","27,500","14","1991","덕릉로"
"서울특별시 도봉구 창동","373","0373","0000","창동주공4단지","49.94","201902","1~10","40,000","4","1991","덕릉로"
"서울특별시 도봉구 창동","812","0812","0000","창동현대타운","66.42","201902","11~20","35,500","9","1999","도봉로114길"
"서울특별시 도봉구 창동","821","0821","0000","초안산신도브래뉴","78.2974","201902","1~10","37,000","4","2005","우이천로4라길"
"서울특별시 도봉구 창동","821","0821","0000","초안산신도브래뉴","78.2974","201902","11~20","36,600","2","2005","우이천로4라길"
"서울특별시 도봉구 창동","451","0451","0000","한신APT","84.92","201902","11~20","31,800","12","1999","덕릉로60바길"
"서울특별시 동대문구 답십리동","994","0994","0000","답십리한화","84.86","201902","1~10","54,500","20","2001","고미술로"
"서울특별시 동대문구 답십리동","808","0808","0000","대림","114.9","201902","21~28","61,000","19","2003","답십리로60길"
"서울특별시 동대문구 답십리동","42","0042","0000","동답한신","35.45","201902","21~28","26,000","6","1992","답십리로"
"서울특별시 동대문구 답십리동","42","0042","0000","동답한신","35.45","201902","21~28","27,000","5","1992","답십리로"
"서울특별시 동대문구 답십리동","998","0998","0000","두산위브","59.91","201902","1~10","59,500","12","2007","황물로15길"
"서울특별시 동대문구 답십리동","998","0998","0000","두산위브","59.91","201902","1~10","60,000","3","2007","황물로15길"
"서울특별시 동대문구 답십리동","998","0998","0000","두산위브","84.91","201902","11~20","64,500","2","2007","황물로15길"
"서울특별시 동대문구 답십리동","998","0998","0000","두산위브","59.91","201902","11~20","60,000","14","2007","황물로15길"
"서울특별시 동대문구 답십리동","998","0998","0000","두산위브","84.91","201902","21~28","65,000","8","2007","황물로15길"
"서울특별시 동대문구 답십리동","1000","1000","0000","래미안엘파인아파트","59.95","201902","21~28","42,000","9","2011","한천로37길"
"서울특별시 동대문구 답십리동","1003","1003","0000","래미안위브","84.98","201902","1~10","89,000","5","2014","답십리로"
"서울특별시 동대문구 답십리동","464-1","0464","0001","신답극동","53.1","201902","21~28","51,000","15","1987","서울시립대로"
"서울특별시 동대문구 답십리동","494-1","0494","0001","한일노벨리아","14.76","201902","11~20","14,800","17","2016","천호대로"
"서울특별시 동대문구 답십리동","530-15","0530","0015","현대썬앤빌청계","23.52","201902","1~10","24,300","9","2016","고미술로"
"서울특별시 동대문구 답십리동","530-15","0530","0015","현대썬앤빌청계","14.21","201902","1~10","13,500","11","2016","고미술로"
"서울특별시 동대문구 답십리동","530-15","0530","0015","현대썬앤빌청계","18.27","201902","11~20","16,930","8","2016","고미술로"
"서울특별시 동대문구 용두동","104-3","0104","0003","동대문푸르지오시티(도시형생활주택)","30.11","201902","11~20","36,000","9","2016","왕산로"
"서울특별시 동대문구 용두동","790","0790","0000","롯데캐슬피렌체","115.57","201902","11~20","84,000","4","2009","정릉천동로"
"서울특별시 동대문구 용두동","236-1","0236","0001","신설동역대우아이빌1","84.967","201902","11~20","58,000","8","2004","왕산로"
"서울특별시 동대문구 이문동","225","0225","0000","대림e-편한세상","114.937","201902","1~10","69,000","17","2003","한천로63길"
"서울특별시 동대문구 이문동","225","0225","0000","대림e-편한세상","59.958","201902","21~28","52,200","9","2003","한천로63길"
"서울특별시 동대문구 이문동","311","0311","0000","래미안이문2차","84.61","201902","11~20","69,500","6","2004","이문로12길"
"서울특별시 동대문구 이문동","73","0073","0000","삼익","59.95","201902","11~20","44,900","7","1997","한천로55길"
"서울특별시 동대문구 이문동","84","0084","0000","중앙하이츠빌","59.4","201902","11~20","47,000","19","2002","외대역동로"
"서울특별시 동대문구 장안동","404-13","0404","0013","(아이엔에스새터)","84.89","201902","21~28","40,000","4","2005","천호대로77길"
"서울특별시 동대문구 장안동","93-128","0093","0128","금성아파트","65.95","201901","21~31","36,900","6","2011","사가정로23가길"
"서울특별시 동대문구 장안동","337-3","0337","0003","르메이에르장안타운3차","73.93","201902","11~20","37,600","10","2005","장한로26다길"
"서울특별시 동대문구 장안동","365-4","0365","0004","서희스타힐스","51.07","201901","21~31","30,000","6","2013","장한로20길"
"서울특별시 동대문구 장안동","371-1","0371","0001","장안삼성쉐르빌","99.51","201902","11~20","53,800","28","2002","장한로"
"서울특별시 동대문구 장안동","371-1","0371","0001","장안삼성쉐르빌","119.05","201902","11~20","57,000","25","2002","장한로"
"서울특별시 동대문구 장안동","580","0580","0000","장안위더스빌","107.97","201902","1~10","59,000","14","2011","한천로"
"서울특별시 동대문구 장안동","466-5","0466","0005","장안푸르미에","11.9559","201902","21~28","12,200","7","2013","천호대로97길"
"서울특별시 동대문구 장안동","466-5","0466","0005","장안푸르미에","12.9463","201902","21~28","12,500","5","2013","천호대로97길"
"서울특별시 동대문구 장안동","466-5","0466","0005","장안푸르미에","12.9463","201902","21~28","12,000","4","2013","천호대로97길"
"서울특별시 동대문구 장안동","466-5","0466","0005","장안푸르미에","12.6512","201902","21~28","12,200","5","2013","천호대로97길"
"서울특별시 동대문구 장안동","372-16","0372","0016","청솔아파트B동","59.93","201902","1~10","31,000","9","2015","장한로23길"
"서울특별시 동대문구 장안동","570","0570","0000","청원파크빌","46.58","201902","21~28","27,500","8","2006","한천로14길"
"서울특별시 동대문구 장안동","312-8","0312","0008","태솔에버빌","49.88","201902","11~20","26,000","4","2013","장한로28가길"
"서울특별시 동대문구 장안동","383-10","0383","0010","태솔에버빌2차","59.94","201902","11~20","32,000","6","2015","장한로23길"
"서울특별시 동대문구 장안동","311-6","0311","0006","화성(311-6)","84.6","201902","21~28","35,800","3","2003","장한로28가길"
"서울특별시 동대문구 전농동","100-1","0100","0001","다스하우스","15.5","201902","11~20","14,500","16","2018","왕산로"
"서울특별시 동대문구 전농동","645-2","0645","0002","동아","57.9","201902","1~10","51,000","10","1997","서울시립대로"
"서울특별시 동대문구 전농동","645-2","0645","0002","동아","57.9","201902","11~20","52,000","10","1997","서울시립대로"
"서울특별시 동대문구 전농동","645-2","0645","0002","동아","83.01","201902","11~20","63,500","20","1997","서울시립대로"
"서울특별시 동대문구 전농동","690","0690","0000","래미안 크레시티","59.99","201902","21~28","80,500","4","2014","사가정로"
"서울특별시 동대문구 전농동","10","0010","0000","전농SK","114.3","201901","21~31","70,000","13","2000","사가정로"
"서울특별시 동대문구 전농동","6","0006","0000","전농우성","59.78","201902","11~20","43,000","11","1992","사가정로"
"서울특별시 동대문구 제기동","892-65","0892","0065","공성","73.62","201901","21~31","35,800","2","1978","정릉천동로"
"서울특별시 동대문구 제기동","1213","1213","0000","어진재","15.64","201902","1~10","17,000","2","2014","회기로"
"서울특별시 동대문구 제기동","1213","1213","0000","어진재","15.61","201902","11~20","17,000","4","2014","회기로"
"서울특별시 동대문구 제기동","1213","1213","0000","어진재","15.61","201902","21~28","17,000","4","2014","회기로"
"서울특별시 동대문구 제기동","252","0252","0000","이수브라운스톤","84.9","201902","21~28","60,000","17","2005","왕산로23길"
"서울특별시 동대문구 제기동","252","0252","0000","이수브라운스톤","84.51","201902","21~28","59,500","9","2005","왕산로23길"
"서울특별시 동대문구 청량리동","60","0060","0000","한신","114.95","201902","11~20","62,500","5","1997","제기로"
"서울특별시 동대문구 회기동","346-18","0346","0018","베라체캠퍼스","54.526","201901","21~31","42,500","7","2013","이문로"
"서울특별시 동대문구 회기동","346-18","0346","0018","베라체캠퍼스","24.319","201902","11~20","24,900","7","2013","이문로"
"서울특별시 동대문구 휘경동","78","0078","0000","롯데","84.89","201902","21~28","58,000","13","2000","망우로"
"서울특별시 동대문구 휘경동","264-2","0264","0002","효자워너빌","84.64","201902","11~20","57,000","11","2006","망우로"
"서울특별시 동대문구 휘경동","367","0367","0000","휘경센트레빌","84.79","201901","21~31","63,500","4","2011","외대역동로"
"서울특별시 동작구 노량진동","325","0325","0000","신동아리버파크","59.67","201901","21~31","61,750","17","2001","만양로"
"서울특별시 동작구 노량진동","325","0325","0000","신동아리버파크","114.75","201902","11~20","83,500","25","2001","만양로"
"서울특별시 동작구 노량진동","325","0325","0000","신동아리버파크","84.88","201902","21~28","70,000","19","2001","만양로"
"서울특별시 동작구 노량진동","332","0332","0000","쌍용예가","114.685","201902","21~28","68,300","10","2010","장승배기로16길"
"서울특별시 동작구 노량진동","323","0323","0000","우성","84.96","201902","1~10","72,000","10","1997","만양로8길"
"서울특별시 동작구 대방동","393-26","0393","0026","다운페라","83.41","201902","11~20","46,000","1","2006","대방동2길"
"서울특별시 동작구 대방동","501","0501","0000","대림아파트","84.92","201902","11~20","95,500","14","1993","여의대방로44길"
"서울특별시 동작구 대방동","381-3","0381","0003","드림빌라트","73.49","201901","21~31","43,000","4","2001","대방동27길"
"서울특별시 동작구 동작동","333","0333","0000","이수힐스테이트","84.982","201902","1~10","115,000","4","2013","동작대로39길"
"서울특별시 동작구 동작동","333","0333","0000","이수힐스테이트","84.982","201902","21~28","112,000","4","2013","동작대로39길"
"서울특별시 동작구 본동","494","0494","0000","래미안트윈파크","59.9","201902","21~28","83,000","3","2011","노량진로23가길"
"서울특별시 동작구 사당동","169-8","0169","0008","대림(169-8)","84.91","201902","11~20","80,000","3","1990","사당로17길"
"서울특별시 동작구 사당동","169-8","0169","0008","대림(169-8)","125.4","201902","11~20","98,000","4","1990","사당로17길"
"서울특별시 동작구 사당동","1149","1149","0000","사당롯데캐슬2차","84.614","201902","11~20","78,000","14","2004","사당로27길"
"서울특별시 동작구 상도동","903","0903","0000","e편한세상상도노빌리티","84.97","201901","21~31","126,500","20","2018","만양로"
"서울특별시 동작구 상도동","431","0431","0000","래미안상도3차","84.96","201902","21~28","89,000","8","2004","상도로53길"
"서울특별시 동작구 상도동","363-164","0363","0164","상도 휴엔하임","14.7","201902","1~10","15,000","4","2016","상도로15길"
"서울특별시 동작구 상도동","533","0533","0000","상도엠코타운애스톤파크","120.004","201902","21~28","110,000","1","2013","상도로"
"서울특별시 동작구 상도동","533","0533","0000","상도엠코타운애스톤파크","84.884","201902","21~28","97,000","8","2013","상도로"
"서울특별시 동작구 상도동","418","0418","0000","쌍용스윗닷홈","59.578","201902","11~20","60,000","3","2003","상도로"
"서울특별시 동작구 상도동","521","0521","0000","포스코더샵","59.99","201901","21~31","76,000","10","2007","장승배기로4길"
"서울특별시 동작구 상도동","407","0407","0000","현대(관악)","84.78","201902","21~28","60,000","3","1992","상도로"
"서울특별시 동작구 신대방동","395-67","0395","0067","롯데관악타워","149.74","201901","21~31","79,000","14","1996","보라매로5길"
"서울특별시 동작구 신대방동","395-67","0395","0067","롯데관악타워","149.74","201902","1~10","77,200","13","1996","보라매로5길"
"서울특별시 동작구 신대방동","360-17","0360","0017","신동아","48.18","201902","11~20","33,850","11","1993","여의대방로22아길"
"서울특별시 마포구 노고산동","1-3","0001","0003","신촌포스빌","32.34","201902","1~10","31,000","15","2004","신촌로"
"서울특별시 마포구 노고산동","107-36","0107","0036","현대벤처빌","41.96","201901","21~31","29,900","15","2002","백범로"
"서울특별시 마포구 대흥동","660","0660","0000","마포태영","84.77","201902","1~10","89,750","5","1999","독막로"
"서울특별시 마포구 대흥동","12-41","0012","0041","서희스타힐스","12.85","201902","1~10","19,800","5","2014","신촌로"
"서울특별시 마포구 도화동","550","0550","0000","삼성","114.74","201902","11~20","110,000","5","1997","도화길"
"서울특별시 마포구 도화동","555","0555","0000","한화오벨리스크","79.9","201902","21~28","78,500","24","2004","마포대로"
"서울특별시 마포구 마포동","253","0253","0000","쌍용","84.9","201902","11~20","75,000","3","2000","마포대로4라길"
"서울특별시 마포구 망원동","497","0497","0000","대림2","59.99","201902","21~28","60,000","4","2002","망원로1길"
"서울특별시 마포구 망원동","494","0494","0000","삼성화원","89.55","201902","21~28","65,000","2","2002","망원로10길"
"서울특별시 마포구 망원동","489","0489","0000","성원2","84.96","201902","21~28","62,500","14","1999","망원로4길"
"서울특별시 마포구 망원동","432-63","0432","0063","신부","83.45","201902","11~20","45,000","3","2001","월드컵로29길"
"서울특별시 마포구 망원동","454-1","0454","0001","참존2차(454-1)","84.56","201902","21~28","53,000","3","2005","망원로"
"서울특별시 마포구 망원동","501","0501","0000","태청","75.77","201901","21~31","52,500","4","2003","포은로6길"
"서울특별시 마포구 상수동","396","0396","0000","두산위브","84.79","201902","11~20","84,000","5","2004","독막로18길"
"서울특별시 마포구 상암동","1655","1655","0000","상암월드컵파크4단지","84.81","201902","1~10","98,000","12","2006","상암산로1길"
"서울특별시 마포구 상암동","1660","1660","0000","상암월드컵파크7단지","84.74","201902","11~20","85,000","13","2005","상암산로1길"
"서울특별시 마포구 상암동","1618","1618","0000","휴먼시아2단지","51.98","201902","1~10","60,000","1","2009","월드컵북로42가길"
"서울특별시 마포구 서교동","487","0487","0000","대우미래사랑","34.29","201902","1~10","27,800","10","2005","월드컵북로5나길"
"서울특별시 마포구 서교동","487","0487","0000","대우미래사랑","68.11","201902","11~20","49,300","3","2005","월드컵북로5나길"
"서울특별시 마포구 서교동","487","0487","0000","대우미래사랑","57.36","201902","21~28","42,000","8","2005","월드컵북로5나길"
"서울특별시 마포구 서교동","371-7","0371","0007","엠제이더퍼스트홍대","14.89","201902","11~20","25,800","5","2018","양화로"
"서울특별시 마포구 성산동","446","0446","0000","성산시영(선경)","50.54","201902","11~20","60,000","3","1986","월드컵북로"
"서울특별시 마포구 성산동","446","0446","0000","성산시영(유원)","59.43","201902","1~10","80,000","9","1986","월드컵북로"
"서울특별시 마포구 성산동","214-15","0214","0015","엘지(214-15)","80.91","201902","11~20","34,700","2","2003","월드컵로30다길"
"서울특별시 마포구 성산동","49-3","0049","0003","월드","129.88","201902","21~28","37,000","1","2000","월드컵북로12안길"
